,0
0,0.027611107012116776
1,0.0021069819924868227
2,0.0008878574211807488
3,0.0005149889029855137
4,0.0007117336590839463
5,0.0009175278988381996
6,0.00035233974609691354
7,0.0010035837904819322
8,0.000489970981280563
9,0.015906997508511544
10,0.026303037514858962
11,0.055863225598627775
12,0.16852962254141235
13,0.2692154429730478
14,0.21489228450790454
15,0.06770640864469202
16,0.14734982621788478
17,0.025862845952550728
18,0.005001873936883006
19,0.003973060033161835
20,0.004565291653610026
21,0.004851794179878688
22,0.003754059560931944
23,0.0025472206234930517
24,0.028547201705787728
25,0.0019817569012672565
26,0.0006625084840721773
27,0.0006343974985623391
28,0.0005423340703360757
29,0.001112353417578732
30,0.0003103764702634959
31,0.0011698333392469729
32,0.0010357644398247823
33,0.025119552073639806
34,0.04077806589504984
35,0.10295162994030282
36,0.24260741918204942
37,0.20884240094165096
38,0.15905714073538557
39,0.2259047749738563
40,0.18737129994623442
41,0.040773730546938225
42,0.005400979865271327
43,0.004279983663910802
44,0.005888863552744483
45,0.00587195429864279
46,0.00319134312177638
47,0.0027529484383332914
48,0.02311084323464463
49,0.0017776903187876614
50,0.0008309718347607742
51,0.0005371466655291479
52,0.0006157229696874544
53,0.0008706005861269517
54,0.0004349525998403603
55,0.0005569700754750051
56,0.00030769335162333933
57,0.018812520736883276
58,0.046128281690336115
59,0.0620275708042326
60,0.10744377237633274
61,0.23332556924849368
62,0.36745915706762167
63,0.09272926335916032
64,0.17128436628340205
65,0.11788736766624308
66,0.007983125758178555
67,0.00509494966689672
68,0.004272908635340744
69,0.005884940054026733
70,0.0037186346189992947
71,0.002436436925048857
72,0.02837154614105941
73,0.0023974541631482382
74,0.0005735278968231339
75,0.0006435356041951668
76,0.0006397446296336207
77,0.00093399513168968
78,0.00035827095822280053
79,0.0014473691177598336
80,0.0006284269266449982
81,0.03128824543391301
82,0.025636858692820397
83,0.09532094030495242
84,0.07962678390601474
85,0.19336042451293212
86,0.21283350049150562
87,0.09121341672895955
88,0.21418188644472147
89,0.04785662233852872
90,0.004987642822810667
91,0.00436796376341092
92,0.004992180080254371
93,0.004772947249708226
94,0.003733228201520389
95,0.002595899959389858
96,0.026462034560548853
97,0.0018484628300727834
98,0.0006799861254782047
99,0.0006959588733206346
100,0.000634799836813249
101,0.00115838459779119
102,0.00020393464602461164
103,0.0005750530183047942
104,0.0008296247641342291
105,0.024852718255219453
106,0.04550123028894104
107,0.013793112722714662
108,0.18836303479236616
109,0.27547041274544326
110,0.20317568821990073
111,0.03140820100512265
112,0.22768769392925636
113,0.04921422946149778
114,0.011033799399019217
115,0.00474875314094908
116,0.0046463843584386155
117,0.005743926841196789
118,0.0034822626263259493
119,0.0026124335477545335
120,0.026151023954835262
121,0.001638755225918026
122,0.0007051817692624862
123,0.0006136974378722626
124,0.0005939571087276441
125,0.0010320543896976397
126,0.00019404874620956858
127,0.0008225437748466957
128,0.0008384709391001111
129,0.02132141498769724
130,0.027110935839196548
131,0.07888569109013233
132,0.16653974797490823
133,0.25609359398212095
134,0.22908362518821035
135,0.24007385441971874
136,0.1754237031011886
137,0.10693291738051847
138,0.003616261307132884
139,0.004456552679384385
140,0.004626951104147681
141,0.005443565051372556
142,0.003301433520148167
143,0.002640431168441315
144,0.025088150710668722
145,0.002090775816622037
146,0.0008284517551207515
147,0.0006962568661859347
148,0.0006156446386702263
149,0.0009739181899664495
150,0.00019276975744317304
151,0.0010927554949571316
152,0.0010612217084888798
153,0.0320511473814965
154,0.03469927660055516
155,0.05646991681372793
156,0.2661417825107293
157,0.17679002156788304
158,0.22438634879327501
159,0.14300350410478924
160,0.10495002505626255
161,0.054139254513454804
162,0.0025920289129269247
163,0.0043120728813496045
164,0.00516042270848327
165,0.004890044205353716
166,0.0027176341075044186
167,0.002772028037462848
168,0.02614657514246943
169,0.0018202911024448598
170,0.0006813973633804649
171,0.0006200241808384799
172,0.0006426796872743001
173,0.0009513220285972124
174,0.00012625494909004886
175,0.0025592743932829065
176,0.001152627750832913
177,0.016976435716478
178,0.04341485192917416
179,0.1101490688952218
180,0.05448671092774782
181,0.22412697465097842
182,0.13740078057540484
183,0.10708286405742051
184,0.2381677356011797
185,0.12768692597929027
186,0.00801922701509572
187,0.004375496258353095
188,0.005315563034894721
189,0.004727690429962794
190,0.003539335416934186
191,0.002754496272962259
192,0.027723694026456025
193,0.0018737971140362908
194,0.0006998063859618431
195,0.0006051309485742007
196,0.0006093871943397833
197,0.000990029302649409
198,0.00011923394669036136
199,0.0004478468458771756
200,0.0002929772446174095
201,0.020867394564892394
202,0.02675523455441109
203,0.11398274596672309
204,0.09910765290890078
205,0.29921872765400703
206,0.19508664888045402
207,0.18385243705481802
208,0.04698603690865927
209,0.05816089851841627
210,0.00650313648211609
211,0.005105813716476504
212,0.004917233909552898
213,0.005338308210922571
214,0.0035357424108520275
215,0.002656816586511457
216,0.028708886689179147
217,0.0018661866892113466
218,0.0007412957981034196
219,0.0005589001630065815
220,0.0006237200917670604
221,0.001098832795257021
222,0.00021511298037554805
223,0.0008970702852687529
224,0.0007888426236525303
225,0.01664183846260958
226,0.013097337475293847
227,0.0825922046339338
228,0.12683798238703026
229,0.1708760439418966
230,0.18897837753380742
231,0.17738550198613068
232,0.14721758900569892
233,0.08261673351428883
234,0.006774920682800334
235,0.005016363767074594
236,0.004602658324059372
237,0.005875617125082944
238,0.0033109333320985868
239,0.002664200774690373
240,0.026808880818271597
241,0.0024357609139641356
242,0.0007276210239583469
243,0.0006168772979422699
244,0.0007143402505224439
245,0.0010747712640081508
246,0.00020396718068282915
247,0.0009678723946513479
248,0.00057537038986466
249,0.04411293948854639
250,0.0163761637678288
251,0.05660886469011217
252,0.12014198811286336
253,0.22971101113830716
254,0.1954505722830776
255,0.21767450411035638
256,0.21189768168577416
257,0.07026419368990156
258,0.008157691963759706
259,0.0036916197414092466
260,0.0039957212391537045
261,0.005920179742859466
